DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,ES,2018,10.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,ES,2019,-11.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,ES,2020,-53.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,ES,2021,67.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,ES,2022,13.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2005,7.2,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2006,-0.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2007,-6.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2008,-26.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2009,-27.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2010,-9.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2011,-1.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2012,-15.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2013,-16.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2014,0.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2015,7.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2016,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2017,10.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2018,2.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2019,-2.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2020,-9.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2021,15.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,EU27_2020,2022,-0.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,1996,47.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,1997,27.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,1998,1.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,1999,13.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2000,-5.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2001,-18.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2002,1.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2003,13.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2004,-4.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2005,12.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2006,-3.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2007,-11.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2008,-19.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2009,3.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2010,28.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2011,10.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2012,-2.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2013,-20.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2014,14.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2015,7.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2016,19.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2017,23.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2018,-11.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2019,-6.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2020,5.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2021,8.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FI,2022,-15.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,1995,-15.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,1996,-15.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,1997,2.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,1998,52.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,1999,-41.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2000,27.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2001,-4.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2002,-0.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2003,13.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2004,32.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2005,15.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2006,14.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2007,-6.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2008,-20.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2009,-25.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2010,29.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2011,21.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2012,-4.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2013,-11.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2014,-10.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2015,7.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2016,17.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2017,5.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2018,-2.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2019,-6.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2020,-18.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2021,15.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,FR,2022,13.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2001,65.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2002,12.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2003,5.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2004,-0.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2005,17.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2006,17.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2007,-2.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2008,-1.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2009,-38.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2010,-23.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2011,0.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2012,-36.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2013,-17.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2014,1.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2015,-8.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2016,40.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2017,34.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2018,-7.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2019,39.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2020,-8.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2021,21.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HR,2022,15.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,1999,40.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2000,96.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2001,41.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2002,-11.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2003,35.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2004,13.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2005,-10.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2006,-15.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2007,1.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2008,12.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2009,-33.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2010,-41.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2011,-47.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2012,-13.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2013,-26.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2014,49.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2015,39.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2016,211.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2017,35.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2018,-5.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2019,-5.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2020,-50.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2021,42.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,HU,2022,53.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2000,35.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2001,6.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2002,2.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2003,60.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2004,7.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2005,-24.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2006,-18.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2007,20.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2008,-7.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2009,-23.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2010,-51.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2011,-58.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2012,-69.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2013,55.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2014,-43.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2015,286.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2016,24.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2017,38.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2018,70.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2019,94.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2020,21.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2021,0.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IE,2022,-32.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2001,1.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2002,9.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2003,8.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2004,15.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2005,3.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2006,-7.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2007,-3.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2008,-24.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2009,-26.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2010,-23.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2011,-6.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2012,-27.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2013,-35.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2014,-15.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2015,-5.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2016,7.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2017,21.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2018,7.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2019,2.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2020,-10.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2021,18.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,IT,2022,0.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2000,-34.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2001,-9.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2002,16.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2003,85.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2004,19.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2005,43.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2006,46.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2007,34.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2008,-29.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2009,-73.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2010,36.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2011,-6.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2012,69.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2013,7.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2014,-8.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2015,40.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2016,36.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2017,-7.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2018,-5.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2019,-4.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2020,-13.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2021,45.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LT,2022,-8.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F410012_410013,NSA,PCH_SM,LU,2001,-12.6,
